date,station_code,station_name,hour,passenger_count,platform_capacity,utilization,crowd_level,day_of_week
2026-03-12,ET,Itarsi Junction,21,2245,3500,0.641,Moderate,3
2026-03-12,ET,Itarsi Junction,22,1802,3500,0.515,Moderate,3
2026-03-12,ET,Itarsi Junction,23,1635,3500,0.467,Moderate,3
2026-03-12,BPL,Bhopal Junction,0,645,3000,0.215,Low,3
2026-03-12,BPL,Bhopal Junction,1,771,3000,0.257,Low,3
2026-03-12,BPL,Bhopal Junction,2,755,3000,0.252,Low,3
2026-03-12,BPL,Bhopal Junction,3,356,3000,0.119,Low,3
2026-03-12,BPL,Bhopal Junction,4,493,3000,0.164,Low,3
2026-03-12,BPL,Bhopal Junction,5,2726,3000,0.909,Critical,3
2026-03-12,BPL,Bhopal Junction,6,2437,3000,0.812,High,3
2026-03-12,BPL,Bhopal Junction,7,6772,3000,2.257,Critical,3
2026-03-12,BPL,Bhopal Junction,8,8137,3000,2.712,Critical,3
2026-03-12,BPL,Bhopal Junction,9,5920,3000,1.973,Critical,3
2026-03-12,BPL,Bhopal Junction,10,4331,3000,1.444,Critical,3
2026-03-12,BPL,Bhopal Junction,11,3984,3000,1.328,Critical,3
2026-03-12,BPL,Bhopal Junction,12,2638,3000,0.879,High,3
2026-03-12,BPL,Bhopal Junction,13,2199,3000,0.733,High,3
2026-03-12,BPL,Bhopal Junction,14,2732,3000,0.911,Critical,3
2026-03-12,BPL,Bhopal Junction,15,4724,3000,1.575,Critical,3
2026-03-12,BPL,Bhopal Junction,16,4227,3000,1.409,Critical,3
2026-03-12,BPL,Bhopal Junction,17,7343,3000,2.448,Critical,3
2026-03-12,BPL,Bhopal Junction,18,9639,3000,3.213,Critical,3
2026-03-12,BPL,Bhopal Junction,19,10178,3000,3.393,Critical,3
2026-03-12,BPL,Bhopal Junction,20,5616,3000,1.872,Critical,3
2026-03-12,BPL,Bhopal Junction,21,3829,3000,1.276,Critical,3
2026-03-12,BPL,Bhopal Junction,22,3133,3000,1.044,Critical,3
2026-03-12,BPL,Bhopal Junction,23,3709,3000,1.236,Critical,3
2026-03-12,JHS,Jhansi Junction,0,352,4000,0.088,Low,3
2026-03-12,JHS,Jhansi Junction,1,267,4000,0.067,Low,3
2026-03-12,JHS,Jhansi Junction,2,399,4000,0.1,Low,3
2026-03-12,JHS,Jhansi Junction,3,306,4000,0.076,Low,3
2026-03-12,JHS,Jhansi Junction,4,359,4000,0.09,Low,3
2026-03-12,JHS,Jhansi Junction,5,3195,4000,0.799,High,3
2026-03-12,JHS,Jhansi Junction,6,2422,4000,0.606,Moderate,3
2026-03-12,JHS,Jhansi Junction,7,5637,4000,1.409,Critical,3
2026-03-12,JHS,Jhansi Junction,8,5113,4000,1.278,Critical,3
2026-03-12,JHS,Jhansi Junction,9,6632,4000,1.658,Critical,3
2026-03-12,JHS,Jhansi Junction,10,3625,4000,0.906,Critical,3
2026-03-12,JHS,Jhansi Junction,11,4147,4000,1.037,Critical,3
2026-03-12,JHS,Jhansi Junction,12,2919,4000,0.73,High,3
2026-03-12,JHS,Jhansi Junction,13,2975,4000,0.744,High,3
2026-03-12,JHS,Jhansi Junction,14,2285,4000,0.571,Moderate,3
2026-03-12,JHS,Jhansi Junction,15,2621,4000,0.655,Moderate,3
2026-03-12,JHS,Jhansi Junction,16,3707,4000,0.927,Critical,3
2026-03-12,JHS,Jhansi Junction,17,5914,4000,1.478,Critical,3
2026-03-12,JHS,Jhansi Junction,18,6511,4000,1.628,Critical,3
2026-03-12,JHS,Jhansi Junction,19,6856,4000,1.714,Critical,3
2026-03-12,JHS,Jhansi Junction,20,3605,4000,0.901,Critical,3
2026-03-12,JHS,Jhansi Junction,21,3273,4000,0.818,High,3
2026-03-12,JHS,Jhansi Junction,22,1802,4000,0.451,Moderate,3
2026-03-12,JHS,Jhansi Junction,23,1631,4000,0.408,Moderate,3
2026-03-12,GWL,Gwalior Junction,0,242,2500,0.097,Low,3
2026-03-12,GWL,Gwalior Junction,1,203,2500,0.081,Low,3
2026-03-12,GWL,Gwalior Junction,2,471,2500,0.188,Low,3
2026-03-12,GWL,Gwalior Junction,3,394,2500,0.158,Low,3
2026-03-12,GWL,Gwalior Junction,4,367,2500,0.147,Low,3
2026-03-12,GWL,Gwalior Junction,5,1956,2500,0.782,High,3
2026-03-12,GWL,Gwalior Junction,6,1663,2500,0.665,Moderate,3
2026-03-12,GWL,Gwalior Junction,7,5160,2500,2.064,Critical,3
2026-03-12,GWL,Gwalior Junction,8,3500,2500,1.4,Critical,3
2026-03-12,GWL,Gwalior Junction,9,5753,2500,2.301,Critical,3
2026-03-12,GWL,Gwalior Junction,10,2324,2500,0.93,Critical,3
2026-03-12,GWL,Gwalior Junction,11,3079,2500,1.232,Critical,3
2026-03-12,GWL,Gwalior Junction,12,1859,2500,0.744,High,3
2026-03-12,GWL,Gwalior Junction,13,2294,2500,0.918,Critical,3
2026-03-12,GWL,Gwalior Junction,14,2149,2500,0.86,High,3
2026-03-12,GWL,Gwalior Junction,15,2305,2500,0.922,Critical,3
2026-03-12,GWL,Gwalior Junction,16,3143,2500,1.257,Critical,3
2026-03-12,GWL,Gwalior Junction,17,4510,2500,1.804,Critical,3
2026-03-12,GWL,Gwalior Junction,18,4922,2500,1.969,Critical,3
2026-03-12,GWL,Gwalior Junction,19,6528,2500,2.611,Critical,3
2026-03-12,GWL,Gwalior Junction,20,1954,2500,0.782,High,3
2026-03-12,GWL,Gwalior Junction,21,3018,2500,1.207,Critical,3
2026-03-12,GWL,Gwalior Junction,22,1376,2500,0.55,Moderate,3
2026-03-12,GWL,Gwalior Junction,23,1558,2500,0.623,Moderate,3
2026-03-12,AGC,Agra Cantt,0,546,3000,0.182,Low,3
2026-03-12,AGC,Agra Cantt,1,557,3000,0.186,Low,3
2026-03-12,AGC,Agra Cantt,2,429,3000,0.143,Low,3
2026-03-12,AGC,Agra Cantt,3,219,3000,0.073,Low,3
2026-03-12,AGC,Agra Cantt,4,225,3000,0.075,Low,3
2026-03-12,AGC,Agra Cantt,5,2319,3000,0.773,High,3
2026-03-12,AGC,Agra Cantt,6,2938,3000,0.979,Critical,3
2026-03-12,AGC,Agra Cantt,7,8879,3000,2.96,Critical,3
2026-03-12,AGC,Agra Cantt,8,7022,3000,2.341,Critical,3
2026-03-12,AGC,Agra Cantt,9,5931,3000,1.977,Critical,3
2026-03-12,AGC,Agra Cantt,10,2566,3000,0.855,High,3
2026-03-12,AGC,Agra Cantt,11,2499,3000,0.833,High,3
2026-03-12,AGC,Agra Cantt,12,2453,3000,0.818,High,3
2026-03-12,AGC,Agra Cantt,13,2616,3000,0.872,High,3
2026-03-12,AGC,Agra Cantt,14,1818,3000,0.606,Moderate,3
2026-03-12,AGC,Agra Cantt,15,3602,3000,1.201,Critical,3
2026-03-12,AGC,Agra Cantt,16,3285,3000,1.095,Critical,3
2026-03-12,AGC,Agra Cantt,17,8359,3000,2.786,Critical,3
2026-03-12,AGC,Agra Cantt,18,6501,3000,2.167,Critical,3
2026-03-12,AGC,Agra Cantt,19,6731,3000,2.244,Critical,3
2026-03-12,AGC,Agra Cantt,20,3113,3000,1.038,Critical,3
2026-03-12,AGC,Agra Cantt,21,3486,3000,1.162,Critical,3
2026-03-12,AGC,Agra Cantt,22,2344,3000,0.781,High,3
2026-03-12,AGC,Agra Cantt,23,2807,3000,0.936,Critical,3
2026-03-11,MMCT,Mumbai Central,0,1720,4000,0.43,Moderate,2
2026-03-11,MMCT,Mumbai Central,1,1437,4000,0.359,Low,2
2026-03-11,MMCT,Mumbai Central,2,1633,4000,0.408,Moderate,2
2026-03-11,MMCT,Mumbai Central,3,1247,4000,0.312,Low,2
2026-03-11,MMCT,Mumbai Central,4,1159,4000,0.29,Low,2
2026-03-11,MMCT,Mumbai Central,5,6305,4000,1.576,Critical,2
2026-03-11,MMCT,Mumbai Central,6,5572,4000,1.393,Critical,2
2026-03-11,MMCT,Mumbai Central,7,13760,4000,3.44,Critical,2
2026-03-11,MMCT,Mumbai Central,8,14799,4000,3.7,Critical,2
2026-03-11,MMCT,Mumbai Central,9,17743,4000,4.436,Critical,2
2026-03-11,MMCT,Mumbai Central,10,7560,4000,1.89,Critical,2
2026-03-11,MMCT,Mumbai Central,11,8487,4000,2.122,Critical,2
2026-03-11,MMCT,Mumbai Central,12,5822,4000,1.456,Critical,2
2026-03-11,MMCT,Mumbai Central,13,5940,4000,1.485,Critical,2
2026-03-11,MMCT,Mumbai Central,14,7642,4000,1.911,Critical,2
2026-03-11,MMCT,Mumbai Central,15,11082,4000,2.771,Critical,2
2026-03-11,MMCT,Mumbai Central,16,9395,4000,2.349,Critical,2
2026-03-11,MMCT,Mumbai Central,17,12525,4000,3.131,Critical,2
2026-03-11,MMCT,Mumbai Central,18,15328,4000,3.832,Critical,2
2026-03-11,MMCT,Mumbai Central,19,19465,4000,4.866,Critical,2
2026-03-11,MMCT,Mumbai Central,20,8525,4000,2.131,Critical,2
2026-03-11,MMCT,Mumbai Central,21,9187,4000,2.297,Critical,2
2026-03-11,MMCT,Mumbai Central,22,5137,4000,1.284,Critical,2
2026-03-11,MMCT,Mumbai Central,23,5110,4000,1.278,Critical,2
2026-03-11,BVI,Borivali,0,799,3000,0.266,Low,2
2026-03-11,BVI,Borivali,1,791,3000,0.264,Low,2
2026-03-11,BVI,Borivali,2,972,3000,0.324,Low,2
2026-03-11,BVI,Borivali,3,867,3000,0.289,Low,2
2026-03-11,BVI,Borivali,4,419,3000,0.14,Low,2
2026-03-11,BVI,Borivali,5,4223,3000,1.408,Critical,2
2026-03-11,BVI,Borivali,6,2642,3000,0.881,High,2
2026-03-11,BVI,Borivali,7,10379,3000,3.46,Critical,2
2026-03-11,BVI,Borivali,8,10295,3000,3.432,Critical,2
2026-03-11,BVI,Borivali,9,7218,3000,2.406,Critical,2
2026-03-11,BVI,Borivali,10,4818,3000,1.606,Critical,2
2026-03-11,BVI,Borivali,11,4635,3000,1.545,Critical,2
2026-03-11,BVI,Borivali,12,4305,3000,1.435,Critical,2
2026-03-11,BVI,Borivali,13,3316,3000,1.105,Critical,2
2026-03-11,BVI,Borivali,14,3734,3000,1.245,Critical,2
2026-03-11,BVI,Borivali,15,4592,3000,1.531,Critical,2
2026-03-11,BVI,Borivali,16,4366,3000,1.455,Critical,2
2026-03-11,BVI,Borivali,17,7242,3000,2.414,Critical,2
2026-03-11,BVI,Borivali,18,6953,3000,2.318,Critical,2
2026-03-11,BVI,Borivali,19,11235,3000,3.745,Critical,2
2026-03-11,BVI,Borivali,20,4873,3000,1.624,Critical,2
2026-03-11,BVI,Borivali,21,3832,3000,1.277,Critical,2
2026-03-11,BVI,Borivali,22,4275,3000,1.425,Critical,2
2026-03-11,BVI,Borivali,23,3205,3000,1.068,Critical,2
2026-03-11,BL,Valsad,0,157,1500,0.105,Low,2
2026-03-11,BL,Valsad,1,86,1500,0.057,Low,2
2026-03-11,BL,Valsad,2,92,1500,0.061,Low,2
2026-03-11,BL,Valsad,3,79,1500,0.053,Low,2
2026-03-11,BL,Valsad,4,69,1500,0.046,Low,2
2026-03-11,BL,Valsad,5,658,1500,0.439,Moderate,2
2026-03-11,BL,Valsad,6,479,1500,0.319,Low,2
2026-03-11,BL,Valsad,7,1207,1500,0.805,High,2
2026-03-11,BL,Valsad,8,1605,1500,1.07,Critical,2
2026-03-11,BL,Valsad,9,1406,1500,0.937,Critical,2
2026-03-11,BL,Valsad,10,793,1500,0.529,Moderate,2
2026-03-11,BL,Valsad,11,1189,1500,0.793,High,2
2026-03-11,BL,Valsad,12,799,1500,0.533,Moderate,2
2026-03-11,BL,Valsad,13,598,1500,0.399,Low,2
2026-03-11,BL,Valsad,14,503,1500,0.335,Low,2
2026-03-11,BL,Valsad,15,748,1500,0.499,Moderate,2
2026-03-11,BL,Valsad,16,975,1500,0.65,Moderate,2
2026-03-11,BL,Valsad,17,1553,1500,1.035,Critical,2
2026-03-11,BL,Valsad,18,1817,1500,1.211,Critical,2
2026-03-11,BL,Valsad,19,2278,1500,1.519,Critical,2
2026-03-11,BL,Valsad,20,656,1500,0.437,Moderate,2
2026-03-11,BL,Valsad,21,813,1500,0.542,Moderate,2
2026-03-11,BL,Valsad,22,668,1500,0.445,Moderate,2
2026-03-11,BL,Valsad,23,797,1500,0.531,Moderate,2
2026-03-11,ST,Surat,0,794,3000,0.265,Low,2
2026-03-11,ST,Surat,1,382,3000,0.127,Low,2
2026-03-11,ST,Surat,2,346,3000,0.115,Low,2
2026-03-11,ST,Surat,3,971,3000,0.324,Low,2
2026-03-11,ST,Surat,4,934,3000,0.311,Low,2
2026-03-11,ST,Surat,5,2848,3000,0.949,Critical,2
2026-03-11,ST,Surat,6,3892,3000,1.297,Critical,2
2026-03-11,ST,Surat,7,9043,3000,3.014,Critical,2
2026-03-11,ST,Surat,8,12354,3000,4.118,Critical,2
2026-03-11,ST,Surat,9,10140,3000,3.38,Critical,2
2026-03-11,ST,Surat,10,6076,3000,2.025,Critical,2
2026-03-11,ST,Surat,11,7203,3000,2.401,Critical,2
2026-03-11,ST,Surat,12,3844,3000,1.281,Critical,2
2026-03-11,ST,Surat,13,5039,3000,1.68,Critical,2
2026-03-11,ST,Surat,14,4562,3000,1.521,Critical,2
2026-03-11,ST,Surat,15,5490,3000,1.83,Critical,2
2026-03-11,ST,Surat,16,6338,3000,2.113,Critical,2
2026-03-11,ST,Surat,17,9739,3000,3.246,Critical,2
2026-03-11,ST,Surat,18,7555,3000,2.518,Critical,2
2026-03-11,ST,Surat,19,11096,3000,3.699,Critical,2
2026-03-11,ST,Surat,20,5784,3000,1.928,Critical,2
2026-03-11,ST,Surat,21,6442,3000,2.147,Critical,2
2026-03-11,ST,Surat,22,3630,3000,1.21,Critical,2
2026-03-11,ST,Surat,23,4077,3000,1.359,Critical,2
2026-03-11,BRC,Vadodara Junction,0,1174,3500,0.335,Low,2
2026-03-11,BRC,Vadodara Junction,1,1057,3500,0.302,Low,2
2026-03-11,BRC,Vadodara Junction,2,511,3500,0.146,Low,2
2026-03-11,BRC,Vadodara Junction,3,373,3500,0.107,Low,2
2026-03-11,BRC,Vadodara Junction,4,524,3500,0.15,Low,2
2026-03-11,BRC,Vadodara Junction,5,2621,3500,0.749,High,2
2026-03-11,BRC,Vadodara Junction,6,3297,3500,0.942,Critical,2
2026-03-11,BRC,Vadodara Junction,7,10346,3500,2.956,Critical,2
2026-03-11,BRC,Vadodara Junction,8,12663,3500,3.618,Critical,2
2026-03-11,BRC,Vadodara Junction,9,11371,3500,3.249,Critical,2
2026-03-11,BRC,Vadodara Junction,10,5807,3500,1.659,Critical,2
2026-03-11,BRC,Vadodara Junction,11,4064,3500,1.161,Critical,2
2026-03-11,BRC,Vadodara Junction,12,3750,3500,1.071,Critical,2
2026-03-11,BRC,Vadodara Junction,13,2658,3500,0.759,High,2
2026-03-11,BRC,Vadodara Junction,14,2907,3500,0.831,High,2
2026-03-11,BRC,Vadodara Junction,15,4971,3500,1.42,Critical,2
2026-03-11,BRC,Vadodara Junction,16,4718,3500,1.348,Critical,2
2026-03-11,BRC,Vadodara Junction,17,11969,3500,3.42,Critical,2
2026-03-11,BRC,Vadodara Junction,18,11508,3500,3.288,Critical,2
2026-03-11,BRC,Vadodara Junction,19,11335,3500,3.239,Critical,2
2026-03-11,BRC,Vadodara Junction,20,4466,3500,1.276,Critical,2
2026-03-11,BRC,Vadodara Junction,21,6437,3500,1.839,Critical,2
2026-03-11,BRC,Vadodara Junction,22,2828,3500,0.808,High,2
2026-03-11,BRC,Vadodara Junction,23,3053,3500,0.872,High,2
2026-03-11,RTM,Ratlam Junction,0,354,2500,0.142,Low,2
2026-03-11,RTM,Ratlam Junction,1,358,2500,0.143,Low,2
2026-03-11,RTM,Ratlam Junction,2,474,2500,0.19,Low,2
2026-03-11,RTM,Ratlam Junction,3,334,2500,0.134,Low,2
2026-03-11,RTM,Ratlam Junction,4,267,2500,0.107,Low,2
2026-03-11,RTM,Ratlam Junction,5,1843,2500,0.737,High,2
2026-03-11,RTM,Ratlam Junction,6,1623,2500,0.649,Moderate,2
2026-03-11,RTM,Ratlam Junction,7,5155,2500,2.062,Critical,2
2026-03-11,RTM,Ratlam Junction,8,4334,2500,1.734,Critical,2
2026-03-11,RTM,Ratlam Junction,9,4354,2500,1.742,Critical,2
2026-03-11,RTM,Ratlam Junction,10,2302,2500,0.921,Critical,2
2026-03-11,RTM,Ratlam Junction,11,1942,2500,0.777,High,2
2026-03-11,RTM,Ratlam Junction,12,1384,2500,0.554,Moderate,2
2026-03-11,RTM,Ratlam Junction,13,1783,2500,0.713,High,2
2026-03-11,RTM,Ratlam Junction,14,1627,2500,0.651,Moderate,2
2026-03-11,RTM,Ratlam Junction,15,2168,2500,0.867,High,2
2026-03-11,RTM,Ratlam Junction,16,1942,2500,0.777,High,2
2026-03-11,RTM,Ratlam Junction,17,4222,2500,1.689,Critical,2
2026-03-11,RTM,Ratlam Junction,18,2599,2500,1.04,Critical,2
2026-03-11,RTM,Ratlam Junction,19,4185,2500,1.674,Critical,2
2026-03-11,RTM,Ratlam Junction,20,1909,2500,0.764,High,2
2026-03-11,RTM,Ratlam Junction,21,1726,2500,0.69,Moderate,2
2026-03-11,RTM,Ratlam Junction,22,1295,2500,0.518,Moderate,2
2026-03-11,RTM,Ratlam Junction,23,1428,2500,0.571,Moderate,2
2026-03-11,KOTA,Kota Junction,0,476,3000,0.159,Low,2
2026-03-11,KOTA,Kota Junction,1,426,3000,0.142,Low,2
2026-03-11,KOTA,Kota Junction,2,588,3000,0.196,Low,2
2026-03-11,KOTA,Kota Junction,3,197,3000,0.066,Low,2
2026-03-11,KOTA,Kota Junction,4,436,3000,0.145,Low,2
2026-03-11,KOTA,Kota Junction,5,2129,3000,0.71,High,2
2026-03-11,KOTA,Kota Junction,6,1608,3000,0.536,Moderate,2
2026-03-11,KOTA,Kota Junction,7,5618,3000,1.873,Critical,2
2026-03-11,KOTA,Kota Junction,8,5326,3000,1.775,Critical,2
2026-03-11,KOTA,Kota Junction,9,5795,3000,1.932,Critical,2
2026-03-11,KOTA,Kota Junction,10,4120,3000,1.373,Critical,2
2026-03-11,KOTA,Kota Junction,11,3102,3000,1.034,Critical,2
2026-03-11,KOTA,Kota Junction,12,2549,3000,0.85,High,2
2026-03-11,KOTA,Kota Junction,13,1761,3000,0.587,Moderate,2
2026-03-11,KOTA,Kota Junction,14,1655,3000,0.552,Moderate,2
2026-03-11,KOTA,Kota Junction,15,3140,3000,1.047,Critical,2
2026-03-11,KOTA,Kota Junction,16,2756,3000,0.919,Critical,2
2026-03-11,KOTA,Kota Junction,17,5638,3000,1.879,Critical,2
2026-03-11,KOTA,Kota Junction,18,5605,3000,1.868,Critical,2
2026-03-11,KOTA,Kota Junction,19,6210,3000,2.07,Critical,2
2026-03-11,KOTA,Kota Junction,20,2951,3000,0.984,Critical,2
2026-03-11,KOTA,Kota Junction,21,3379,3000,1.126,Critical,2
2026-03-11,KOTA,Kota Junction,22,2152,3000,0.717,High,2
2026-03-11,KOTA,Kota Junction,23,2087,3000,0.696,Moderate,2
2026-03-11,SWM,Sawai Madhopur,0,167,2000,0.084,Low,2
2026-03-11,SWM,Sawai Madhopur,1,142,2000,0.071,Low,2
2026-03-11,SWM,Sawai Madhopur,2,154,2000,0.077,Low,2
2026-03-11,SWM,Sawai Madhopur,3,200,2000,0.1,Low,2
2026-03-11,SWM,Sawai Madhopur,4,109,2000,0.054,Low,2
2026-03-11,SWM,Sawai Madhopur,5,798,2000,0.399,Low,2
2026-03-11,SWM,Sawai Madhopur,6,915,2000,0.458,Moderate,2
2026-03-11,SWM,Sawai Madhopur,7,2976,2000,1.488,Critical,2
2026-03-11,SWM,Sawai Madhopur,8,2450,2000,1.225,Critical,2
2026-03-11,SWM,Sawai Madhopur,9,2395,2000,1.198,Critical,2
2026-03-11,SWM,Sawai Madhopur,10,910,2000,0.455,Moderate,2
2026-03-11,SWM,Sawai Madhopur,11,1711,2000,0.856,High,2
2026-03-11,SWM,Sawai Madhopur,12,793,2000,0.397,Low,2
2026-03-11,SWM,Sawai Madhopur,13,974,2000,0.487,Moderate,2
2026-03-11,SWM,Sawai Madhopur,14,727,2000,0.363,Low,2
2026-03-11,SWM,Sawai Madhopur,15,1366,2000,0.683,Moderate,2
2026-03-11,SWM,Sawai Madhopur,16,980,2000,0.49,Moderate,2
2026-03-11,SWM,Sawai Madhopur,17,2467,2000,1.234,Critical,2
2026-03-11,SWM,Sawai Madhopur,18,2932,2000,1.466,Critical,2
2026-03-11,SWM,Sawai Madhopur,19,2025,2000,1.012,Critical,2
2026-03-11,SWM,Sawai Madhopur,20,1422,2000,0.711,High,2
2026-03-11,SWM,Sawai Madhopur,21,890,2000,0.445,Moderate,2
2026-03-11,SWM,Sawai Madhopur,22,1056,2000,0.528,Moderate,2
2026-03-11,SWM,Sawai Madhopur,23,742,2000,0.371,Low,2
2026-03-11,MTJ,Mathura Junction,0,720,3000,0.24,Low,2
2026-03-11,MTJ,Mathura Junction,1,531,3000,0.177,Low,2
2026-03-11,MTJ,Mathura Junction,2,399,3000,0.133,Low,2
2026-03-11,MTJ,Mathura Junction,3,707,3000,0.236,Low,2
2026-03-11,MTJ,Mathura Junction,4,282,3000,0.094,Low,2
2026-03-11,MTJ,Mathura Junction,5,2421,3000,0.807,High,2
2026-03-11,MTJ,Mathura Junction,6,1913,3000,0.638,Moderate,2
2026-03-11,MTJ,Mathura Junction,7,4889,3000,1.63,Critical,2
2026-03-11,MTJ,Mathura Junction,8,6364,3000,2.121,Critical,2
2026-03-11,MTJ,Mathura Junction,9,4524,3000,1.508,Critical,2
2026-03-11,MTJ,Mathura Junction,10,3463,3000,1.154,Critical,2
2026-03-11,MTJ,Mathura Junction,11,2736,3000,0.912,Critical,2
2026-03-11,MTJ,Mathura Junction,12,2084,3000,0.695,Moderate,2
2026-03-11,MTJ,Mathura Junction,13,2402,3000,0.801,High,2
2026-03-11,MTJ,Mathura Junction,14,2201,3000,0.734,High,2
2026-03-11,MTJ,Mathura Junction,15,3524,3000,1.175,Critical,2
2026-03-11,MTJ,Mathura Junction,16,4002,3000,1.334,Critical,2
2026-03-11,MTJ,Mathura Junction,17,5887,3000,1.962,Critical,2
2026-03-11,MTJ,Mathura Junction,18,6554,3000,2.185,Critical,2
2026-03-11,MTJ,Mathura Junction,19,7195,3000,2.398,Critical,2
2026-03-11,MTJ,Mathura Junction,20,3203,3000,1.068,Critical,2
2026-03-11,MTJ,Mathura Junction,21,3345,3000,1.115,Critical,2
2026-03-11,MTJ,Mathura Junction,22,3023,3000,1.008,Critical,2
2026-03-11,MTJ,Mathura Junction,23,2108,3000,0.703,High,2
2026-03-11,NDLS,New Delhi,0,4176,8000,0.522,Moderate,2
2026-03-11,NDLS,New Delhi,1,2957,8000,0.37,Low,2
2026-03-11,NDLS,New Delhi,2,3092,8000,0.387,Low,2
2026-03-11,NDLS,New Delhi,3,1819,8000,0.227,Low,2
2026-03-11,NDLS,New Delhi,4,1811,8000,0.226,Low,2
2026-03-11,NDLS,New Delhi,5,18850,8000,2.356,Critical,2
2026-03-11,NDLS,New Delhi,6,18051,8000,2.256,Critical,2
2026-03-11,NDLS,New Delhi,7,44124,8000,5.516,Critical,2
2026-03-11,NDLS,New Delhi,8,49562,8000,6.195,Critical,2
2026-03-11,NDLS,New Delhi,9,49002,8000,6.125,Critical,2
2026-03-11,NDLS,New Delhi,10,20508,8000,2.563,Critical,2
2026-03-11,NDLS,New Delhi,11,19786,8000,2.473,Critical,2
2026-03-11,NDLS,New Delhi,12,13298,8000,1.662,Critical,2
2026-03-11,NDLS,New Delhi,13,19519,8000,2.44,Critical,2
2026-03-11,NDLS,New Delhi,14,20432,8000,2.554,Critical,2
2026-03-11,NDLS,New Delhi,15,23027,8000,2.878,Critical,2
2026-03-11,NDLS,New Delhi,16,28224,8000,3.528,Critical,2
2026-03-11,NDLS,New Delhi,17,59851,8000,7.481,Critical,2
2026-03-11,NDLS,New Delhi,18,54780,8000,6.848,Critical,2
2026-03-11,NDLS,New Delhi,19,69120,8000,8.64,Critical,2
2026-03-11,NDLS,New Delhi,20,26233,8000,3.279,Critical,2
2026-03-11,NDLS,New Delhi,21,32714,8000,4.089,Critical,2
2026-03-11,NDLS,New Delhi,22,15505,8000,1.938,Critical,2
2026-03-11,NDLS,New Delhi,23,15663,8000,1.958,Critical,2
2026-03-11,CSMT,Mumbai CSMT,0,3697,9000,0.411,Moderate,2
2026-03-11,CSMT,Mumbai CSMT,1,3651,9000,0.406,Moderate,2
2026-03-11,CSMT,Mumbai CSMT,2,1797,9000,0.2,Low,2
2026-03-11,CSMT,Mumbai CSMT,3,4125,9000,0.458,Moderate,2
2026-03-11,CSMT,Mumbai CSMT,4,3078,9000,0.342,Low,2
2026-03-11,CSMT,Mumbai CSMT,5,16102,9000,1.789,Critical,2
2026-03-11,CSMT,Mumbai CSMT,6,16170,9000,1.797,Critical,2
2026-03-11,CSMT,Mumbai CSMT,7,35046,9000,3.894,Critical,2
2026-03-11,CSMT,Mumbai CSMT,8,45068,9000,5.008,Critical,2
2026-03-11,CSMT,Mumbai CSMT,9,49236,9000,5.471,Critical,2
2026-03-11,CSMT,Mumbai CSMT,10,21587,9000,2.399,Critical,2
2026-03-11,CSMT,Mumbai CSMT,11,25693,9000,2.855,Critical,2
2026-03-11,CSMT,Mumbai CSMT,12,14225,9000,1.581,Critical,2
2026-03-11,CSMT,Mumbai CSMT,13,12889,9000,1.432,Critical,2
2026-03-11,CSMT,Mumbai CSMT,14,12875,9000,1.431,Critical,2
2026-03-11,CSMT,Mumbai CSMT,15,17405,9000,1.934,Critical,2
2026-03-11,CSMT,Mumbai CSMT,16,20378,9000,2.264,Critical,2
2026-03-11,CSMT,Mumbai CSMT,17,36864,9000,4.096,Critical,2
2026-03-11,CSMT,Mumbai CSMT,18,43438,9000,4.826,Critical,2
2026-03-11,CSMT,Mumbai CSMT,19,31907,9000,3.545,Critical,2
2026-03-11,CSMT,Mumbai CSMT,20,20260,9000,2.251,Critical,2
2026-03-11,CSMT,Mumbai CSMT,21,16639,9000,1.849,Critical,2
2026-03-11,CSMT,Mumbai CSMT,22,16386,9000,1.821,Critical,2
2026-03-11,CSMT,Mumbai CSMT,23,15412,9000,1.712,Critical,2
2026-03-11,KYN,Kalyan Junction,0,674,4000,0.169,Low,2
2026-03-11,KYN,Kalyan Junction,1,1187,4000,0.297,Low,2
2026-03-11,KYN,Kalyan Junction,2,461,4000,0.115,Low,2
2026-03-11,KYN,Kalyan Junction,3,868,4000,0.217,Low,2
2026-03-11,KYN,Kalyan Junction,4,997,4000,0.249,Low,2
2026-03-11,KYN,Kalyan Junction,5,4074,4000,1.018,Critical,2
2026-03-11,KYN,Kalyan Junction,6,3560,4000,0.89,High,2
2026-03-11,KYN,Kalyan Junction,7,9021,4000,2.255,Critical,2
2026-03-11,KYN,Kalyan Junction,8,15028,4000,3.757,Critical,2
2026-03-11,KYN,Kalyan Junction,9,13065,4000,3.266,Critical,2
2026-03-11,KYN,Kalyan Junction,10,6542,4000,1.635,Critical,2
2026-03-11,KYN,Kalyan Junction,11,5395,4000,1.349,Critical,2
2026-03-11,KYN,Kalyan Junction,12,4871,4000,1.218,Critical,2
2026-03-11,KYN,Kalyan Junction,13,3853,4000,0.963,Critical,2
2026-03-11,KYN,Kalyan Junction,14,4116,4000,1.029,Critical,2
2026-03-11,KYN,Kalyan Junction,15,5609,4000,1.402,Critical,2
2026-03-11,KYN,Kalyan Junction,16,8398,4000,2.099,Critical,2
2026-03-11,KYN,Kalyan Junction,17,9814,4000,2.454,Critical,2
2026-03-11,KYN,Kalyan Junction,18,11135,4000,2.784,Critical,2
